idproduto,periodo,referencia,produto,apresentacao,cor,tamanho,marca,status,continuidade,cod_situacao,linha,familia,grupo,qtd_mensal,dias_com_venda,ano,mes,ano_mes
30581,2026-03-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE P,LOVE,P,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,58.0,15,2026,3,2026-03
30582,2025-01-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,49.0,11,2025,1,2025-01
30582,2025-02-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,31.0,9,2025,2,2025-02
30582,2025-03-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,46.0,14,2025,3,2025-03
30582,2025-04-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,65.0,15,2025,4,2025-04
30582,2025-05-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,58.0,15,2025,5,2025-05
30582,2025-06-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,29.0,12,2025,6,2025-06
30582,2025-07-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,82.0,15,2025,7,2025-07
30582,2025-08-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,87.0,18,2025,8,2025-08
30582,2025-09-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,152.0,22,2025,9,2025-09
30582,2025-10-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,89.0,19,2025,10,2025-10
30582,2025-11-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,59.0,15,2025,11,2025-11
30582,2025-12-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,19.0,7,2025,12,2025-12
30582,2026-01-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,81.0,14,2026,1,2026-01
30582,2026-02-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,54.0,13,2026,2,2026-02
30582,2026-03-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE M,LOVE,M,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,73.0,19,2026,3,2026-03
30583,2025-01-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,44.0,13,2025,1,2025-01
30583,2025-02-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,29.0,10,2025,2,2025-02
30583,2025-03-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,40.0,12,2025,3,2025-03
30583,2025-04-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,49.0,15,2025,4,2025-04
30583,2025-05-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,36.0,14,2025,5,2025-05
30583,2025-06-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,17.0,10,2025,6,2025-06
30583,2025-07-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,62.0,15,2025,7,2025-07
30583,2025-08-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,70.0,16,2025,8,2025-08
30583,2025-09-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,135.0,21,2025,9,2025-09
30583,2025-10-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,70.0,18,2025,10,2025-10
30583,2025-11-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,47.0,13,2025,11,2025-11
30583,2025-12-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,15.0,7,2025,12,2025-12
30583,2026-01-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,66.0,14,2026,1,2026-01
30583,2026-02-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,53.0,12,2026,2,2026-02
30583,2026-03-01,501715,CALCINHA SEMI FIO EM RENDA KISS ME,CALCINHA SEMI FIO EM RENDA KISS ME LOVE G,LOVE,G,LIEBE,EM LINHA,PERMANENTE,001,FASHION,KISS ME,FASHION__KISS ME,58.0,17,2026,3,2026-03
30745,2025-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,27.0,11,2025,1,2025-01
30745,2025-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,39.0,14,2025,2,2025-02
30745,2025-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,23.0,11,2025,3,2025-03
30745,2025-04-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,13.0,8,2025,4,2025-04
30745,2025-05-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,31.0,14,2025,5,2025-05
30745,2025-06-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,22.0,9,2025,6,2025-06
30745,2025-07-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,30.0,16,2025,7,2025-07
30745,2025-08-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,21.0,9,2025,8,2025-08
30745,2025-09-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,31.0,13,2025,9,2025-09
30745,2025-10-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,23.0,12,2025,10,2025-10
30745,2025-11-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,20.0,11,2025,11,2025-11
30745,2025-12-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,4.0,3,2025,12,2025-12
30745,2026-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,21.0,7,2026,1,2026-01
30745,2026-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,32.0,9,2026,2,2026-02
30745,2026-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO P,PRETO,P,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,28.0,13,2026,3,2026-03
30746,2025-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,39.0,12,2025,1,2025-01
30746,2025-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,60.0,16,2025,2,2025-02
30746,2025-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,44.0,13,2025,3,2025-03
30746,2025-04-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,28.0,14,2025,4,2025-04
30746,2025-05-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,53.0,18,2025,5,2025-05
30746,2025-06-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,30.0,10,2025,6,2025-06
30746,2025-07-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,51.0,17,2025,7,2025-07
30746,2025-08-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,33.0,9,2025,8,2025-08
30746,2025-09-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,38.0,14,2025,9,2025-09
30746,2025-10-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,31.0,14,2025,10,2025-10
30746,2025-11-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,27.0,13,2025,11,2025-11
30746,2025-12-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,8.0,3,2025,12,2025-12
30746,2026-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,34.0,10,2026,1,2026-01
30746,2026-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,43.0,12,2026,2,2026-02
30746,2026-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO M,PRETO,M,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,33.0,17,2026,3,2026-03
30747,2025-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,35.0,11,2025,1,2025-01
30747,2025-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,57.0,15,2025,2,2025-02
30747,2025-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,38.0,13,2025,3,2025-03
30747,2025-04-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,28.0,14,2025,4,2025-04
30747,2025-05-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,51.0,18,2025,5,2025-05
30747,2025-06-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,27.0,9,2025,6,2025-06
30747,2025-07-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,49.0,18,2025,7,2025-07
30747,2025-08-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,34.0,11,2025,8,2025-08
30747,2025-09-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,38.0,15,2025,9,2025-09
30747,2025-10-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,32.0,15,2025,10,2025-10
30747,2025-11-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,29.0,12,2025,11,2025-11
30747,2025-12-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,5.0,3,2025,12,2025-12
30747,2026-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,22.0,7,2026,1,2026-01
30747,2026-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,40.0,11,2026,2,2026-02
30747,2026-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VISC PRETO G,PRETO,G,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,27.0,15,2026,3,2026-03
30748,2025-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,25.0,11,2025,1,2025-01
30748,2025-02-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,45.0,13,2025,2,2025-02
30748,2025-03-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,29.0,11,2025,3,2025-03
30748,2025-04-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,20.0,13,2025,4,2025-04
30748,2025-05-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,44.0,16,2025,5,2025-05
30748,2025-06-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,16.0,7,2025,6,2025-06
30748,2025-07-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,26.0,15,2025,7,2025-07
30748,2025-08-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,24.0,11,2025,8,2025-08
30748,2025-09-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,32.0,13,2025,9,2025-09
30748,2025-10-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,16.0,10,2025,10,2025-10
30748,2025-11-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,19.0,12,2025,11,2025-11
30748,2025-12-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,2.0,1,2025,12,2025-12
30748,2026-01-01,136218,SHORT DOLL EM VISCOSE COM RENDA VISCOW,PRODUTO PROPRIO SHORT DOLL EM VISCOSE COM RENDA VIS PRETO GG,PRETO,GG,LIEBE,EM LINHA,PERMANENTE,001,LOUNGEWEAR,VISCOW,LOUNGEWEAR__VISCOW,16.0,8,2026,1,2026-01
